Rotation (degrees),Temperature (K),Black Body Temperature (K)
0.0,57.86493634814629,0.0
0.9045226130653267,57.85002352194105,0.0
1.8090452261306533,57.83522847561656,0.0
2.71356783919598,57.820553194343766,0.0
3.6180904522613067,57.805992192416596,0.0
4.522613065326634,57.79154740573602,0.0
5.42713567839196,57.777213550470066,0.0
6.331658291457287,57.76299251502672,0.0
7.236180904522613,57.748879206858724,0.0
8.14070351758794,57.73487546857231,0.0
9.045226130653267,57.72097638903762,0.0
9.949748743718594,57.70718376666976,0.0
10.85427135678392,57.693492862550485,0.0
11.758793969849247,57.67990543243876,0.0
12.663316582914574,57.66641690102926,0.0
13.5678391959799,57.653028982888486,0.0
14.472361809045227,57.63973725828332,0.0
15.376884422110553,57.62654340198437,0.0
16.28140703517588,57.6134431423035,0.0
17.185929648241206,57.60043811554879,0.0
18.090452261306535,57.58752419102306,0.0
18.99497487437186,57.57470296784556,0.0
19.899497487437188,57.56197044969281,0.0
20.804020100502512,57.54932819971262,0.0
21.70854271356784,57.536772349741426,0.0
22.613065326633166,57.52430442811983,0.0
23.517587939698494,57.5119206890037,0.0
24.42211055276382,57.49962262704041,0.0
25.326633165829147,57.48740661321061,0.0
26.231155778894472,57.475274109534816,0.0
27.1356783919598,57.46322159864442,0.0
28.040201005025125,57.45125051095449,0.0
28.944723618090453,57.43935743587082,0.0
29.84924623115578,57.42754377318183,0.0
30.753768844221106,57.41580621446803,0.0
31.658291457286435,57.40414612982951,0.0
32.56281407035176,57.392560308679236,0.0
33.46733668341709,57.38105009232907,0.0
34.37185929648241,57.36961236392181,0.0
35.27638190954774,57.35824843684481,0.0
36.18090452261307,57.34695528409162,0.0
37.085427135678394,57.33573419195424,0.0
37.98994974874372,57.32458221960644,0.0
38.89447236180904,57.31350062704126,0.0
39.798994974874375,57.30248655613691,0.0
40.7035175879397,57.29154124135266,0.0
41.608040201005025,57.2806619039775,0.0
42.51256281407035,57.269849753672496,0.0
43.41708542713568,57.25910208801414,0.0
44.321608040201006,57.2484200925726,0.0
45.22613065326633,57.2378011382482,0.0
46.13065326633166,57.227246387200715,0.0
47.03517587939699,57.2167532808401,0.0
47.93969849246231,57.206322958570645,0.0
48.84422110552764,57.19595292963816,0.0
49.74874371859297,57.1856443113219,0.0
50.653266331658294,57.175394678161446,0.0
51.55778894472362,57.16520512591828,0.0
52.462311557788944,57.15507329200739,0.0
53.366834170854275,57.145000251257585,0.0
54.2713567839196,57.13498370165729,0.0
55.175879396984925,57.12502469766654,0.0
56.08040201005025,57.11512099565472,0.0
56.98492462311558,57.10527363025676,0.0
57.88944723618091,57.09548041413366,0.0
58.79396984924623,57.085742362619676,0.0
59.69849246231156,57.07605734267516,0.0
60.60301507537689,57.06642635083962,0.0
61.50753768844221,57.05684730647219,0.0
62.41206030150754,57.04732118780595,0.0
63.31658291457287,57.03784596478465,0.0
64.22110552763819,57.02842259780634,0.0
65.12562814070353,57.0190491056669,0.0
66.03015075376885,57.00972643138462,0.0
66.93467336683418,57.000452640952055,0.0
67.8391959798995,56.99122866044762,0.0
68.74371859296483,56.982052601478024,0.0
69.64824120603015,56.972925373606834,0.0
70.55276381909547,56.96384513254136,0.0
71.4572864321608,56.95481277174118,0.0
72.36180904522614,56.945826489565924,0.0
73.26633165829146,56.9368871637685,0.0
74.17085427135679,56.92799303397436,0.0
75.07537688442211,56.91914496261403,0.0
75.97989949748744,56.91034122925089,0.0
76.88442211055276,56.90158268136486,0.0
77.78894472361809,56.89286763718492,0.0
78.69346733668343,56.884196929600186,0.0
79.59798994974875,56.87556891428558,0.0
80.50251256281408,56.86698440988774,0.0
81.4070351758794,56.85844180835788,0.0
82.31155778894473,56.84994191443744,0.0
83.21608040201005,56.84148315523176,0.0
84.12060301507537,56.83306632190378,0.0
85.0251256281407,56.824689875635954,0.0
85.92964824120604,56.816354594329226,0.0
86.83417085427136,56.80805897220903,0.0
87.73869346733669,56.79980377422104,0.0
88.64321608040201,56.79158752664035,0.0
89.54773869346734,56.783410981754685,0.0
90.45226130653266,56.78778762513847,20.668082023703377
91.35678391959799,56.79821434440529,24.59376779639123
92.26130653266333,56.81465246923378,27.221925555709248
93.16582914572865,56.83546194878587,29.252884661311512
94.07035175879398,56.860626211274116,30.930266165045552
94.9748743718593,56.88932327724667,32.37039893198881
95.87939698492463,56.92153833395492,33.638719816575595
96.78391959798995,56.95675460670062,34.77601226140528
97.68844221105527,56.994956877273125,35.80955907093591
98.5929648241206,57.035780030133274,36.75858597329581
99.49748743718594,57.079207963228114,37.63719265456278
100.40201005025126,57.124963400368124,38.4560517496745
101.30653266331659,57.17302925414717,39.22345210389831
102.21105527638191,57.2231842717104,39.94596979585445
103.11557788944724,57.27541039354592,40.62891653331829
104.02010050251256,57.32952455624749,41.27664902741142
104.92462311557789,57.3855077814122,41.892788340232315
105.82914572864323,57.44320434178943,42.480379095442466
106.73366834170855,57.502594407446146,43.042007424869546
107.63819095477388,57.56354256720002,43.579889929397844
108.5427135678392,57.62602821114925,44.09594185377893
109.44723618090453,57.689931485346,44.59183007927181
110.35175879396985,57.75523107163593,45.069014843648866
111.25628140703517,57.82181932523516,45.528782966801124
112.1608040201005,57.889674289959345,45.97227458933806
113.06532663316584,57.958698102798444,46.40050489663069
113.96984924623116,58.02886823764637,46.81438192327606
114.87437185929649,58.10009480936767,47.21472126253861
115.77889447236181,58.172354787757975,47.602258308878746
116.68341708542714,58.2455648971564,47.977658517141
117.58793969849246,58.31970166682188,48.341526054365865
118.49246231155779,58.39468737444516,48.69441113919933
119.39698492462313,58.47049817014636,49.03681630229503
120.30150753768845,58.54706105786127,49.36920175384269
121.20603015075378,58.624351867924155,49.69199000776292
122.1105527638191,58.70230167466783,50.00556988354104
123.01507537688443,58.780886046063145,50.310299984197904
123.91959798994975,58.86003960125145,50.60651173108686
124.82412060301507,58.93973770143195,50.894512021997265
125.7286432160804,59.01991808552588,51.17458556763529
126.63316582914574,59.10055596180347,51.44699695233579
127.53768844221106,59.18159184259014,51.71199245736971
128.44221105527637,59.263000835384155,51.96980167909387
129.3467336683417,59.34472594176969,52.220638969165165
130.25125628140705,59.4267422189912,52.46470471989638
131.15577889447238,59.50899492348368,52.70218651439284
132.0603015075377,59.59145911114934,52.93326015824784
132.96482412060303,59.674082098973585,53.15809060718038
133.86934673366835,59.756838988841494,53.376832802989426
134.77386934673368,59.83967899658258,53.589632428504906
135.678391959799,59.92257731581362,53.79662659078184
136.58291457286433,60.00548492616889,53.99794444056769
137.48743718592965,60.08837715717191,54.19370773503618
138.39195979899498,60.17120663916611,54.38403134989434
139.2964824120603,60.25394888017944,54.56902374621054
140.20100502512562,60.33655806631374,54.748787396657235
141.10552763819095,60.41900992511412,54.92341917529928
142.01005025125627,60.50126011855333,55.0930107145709
142.9145728643216,60.58328463311094,55.25764873266195
143.81909547738695,60.66504053928741,55.417415334166904
144.72361809045228,60.74650412030681,55.5723882865292
145.6281407035176,60.82763379832419,55.722641274534084
146.53266331658293,60.90840618949902,55.86824413485822
147.43718592964825,60.98878101951938,56.009263072468485
148.34170854271358,61.06873527204038,56.145760860473736
149.2462311557789,61.14822993548099,56.27779702486629
150.15075376884423,61.227242393911865,56.405428015442254
151.05527638190955,61.305734863800176,56.52870736405945
151.95979899497488,61.38368516090418,56.64768583127595
152.8643216080402,61.461056700166544,56.7624115423093
153.76884422110552,61.53782775865267,56.87293011316476
154.67336683417085,61.613962924465234,56.97928476769932
155.57788944723617,61.689440963942445,57.081516446315
156.4824120603015,61.76422761656622,57.179663906909816
157.38693467336685,61.83830216426171,57.273763818655546
158.29145728643218,61.91163147903021,57.36385084911923
159.1959798994975,61.984195383052885,57.4499577451977
160.10050251256283,62.05596186438925,57.53211540829116
161.00502512562815,62.126911308510905,57.61035296410375
161.90954773869348,62.19701280502845,57.68469782742363
162.8140703517588,62.26624732411855,57.75517576220318
163.71859296482413,62.33458504401089,57.82181093723131
164.62311557788945,62.402007539401275,57.88462597766341
165.52763819095478,62.46848606545913,57.943642012650265
166.4321608040201,62.53400281963635,57.99887871928563
167.33668341708542,62.598530123341455,58.05035436307141
168.24120603015075,62.662050813470124,58.09808583508159
169.14572864321607,62.72453826771571,58.14208868598817
170.0502512562814,62.785975977587995,58.182377157097065
170.95477386934675,62.84633836766134,58.21896420852718
171.85929648241208,62.905609597748466,58.2518615446518
172.7638190954774,62.96376513028676,58.28107963690932
173.66834170854273,63.02078980563883,58.30662774407769
174.57286432160805,63.076660115335834,58.32851393009625
175.47738693467338,63.131361591138386,58.34674507950745
176.3819095477387,63.184871745037626,58.36132691058114
177.28643216080403,63.237176809687774,58.37226398617419
178.19095477386935,63.28825530894918,58.37955972236899
179.09547738693468,63.33809418456197,58.383216394925185
180.0,63.38667296363377,58.383235143570374
180.90452261306532,63.4339793039313,58.37961597414666
181.80904522613065,63.47999372709813,58.3723577586217
182.71356783919597,63.52470461267057,58.36145823296408
183.6180904522613,63.56809346798296,58.34691399287493
184.52261306532665,63.610149398942376,58.328720487358446
185.42713567839198,63.65085488956246,58.30687201010618
186.3316582914573,63.69019977563769,58.28136168866049
187.23618090452263,63.728167508661386,58.252181471313854
188.14070351758795,63.76474865680592,58.21932211169131
189.04522613065328,63.799927629643456,58.182773150953565
189.9497487437186,63.833695729247864,58.14252289754818
190.85427135678393,63.866038313662855,58.09855840442552
191.75879396984925,63.896947419480064,58.05086544362487
192.66331658291458,63.92640934340227,57.99942847812435
193.5678391959799,63.95441685630749,57.94423063083496
194.47236180904522,63.98095718354654,57.88525365060625
195.37688442211055,63.95547181483652,57.82247787509561
196.28140703517587,63.97917098501839,57.75588219033786
197.1859296482412,64.00137800275137,57.68544398683469
198.09045226130655,64.02208198192245,57.611139111964725
198.99497487437188,64.04127779955833,57.53294181849496
199.8994974874372,64.05895546728419,57.450824708952524
200.80402010050253,64.07511058939676,57.36475867559124
201.70854271356785,64.08973406460318,57.274712835661695
202.61306532663318,64.10282222087682,57.18065446166413
203.5175879396985,64.11436683323618,57.08254890623209
204.42211055276383,64.12436494923031,56.980359521259466
205.32663316582915,64.13280920932668,56.87404757084509
206.23115577889448,64.13969737609342,56.76357213758603
207.1356783919598,64.14502294451619,56.64889002170349
208.04020100502512,64.14878438721928,56.52995563243235
208.94472361809045,64.15097604273075,56.40672087104688
209.84924623115577,64.15159708840937,56.27913500482967
210.7537688442211,64.15064269532763,56.14714453121797
211.65829145728645,64.14811273994306,56.01069303127987
212.56281407035178,64.14400321487504,55.86972101158124
213.4673366834171,64.13831468977216,55.7241657334016
214.37185929648243,64.13104396782492,55.57396102814152
215.27638190954775,64.12219230573301,55.41903709763367
216.18090452261308,64.11175730632405,55.25932029792233
217.0854271356784,64.09974090701317,55.094732904909826
217.98994974874373,64.08614149939177,54.92519286007909
218.89447236180905,64.07096169509269,54.7506134942865
219.79899497487438,64.05420066367546,54.57090322737495
220.7035175879397,64.03586168436178,54.385965241077095
221.60804020100502,64.01594469397637,54.19569712235914
222.51256281407035,63.99445363259761,53.99999047398858
223.41708542713567,63.97138919371873,53.798730488687355
224.321608040201,63.94675597146377,53.591795482745106
225.22613065326635,63.92055540551509,53.3790563844049
226.13065326633168,63.89279273717468,53.16037617168102
227.035175879397,63.863470141960974,52.93560925351049
227.93969849246233,63.83259350144794,52.70460078725477
228.84422110552765,63.8001657167704,52.46718592453341
229.74874371859298,63.766193302845885,52.22318897615657
230.6532663316583,63.73067987634376,51.9724224854922
231.55778894472363,63.69363257858712,51.71468619791302
232.46231155778895,63.655055731838296,51.44976591196165
233.36683417085428,63.614957096888176,51.177432195483604
234.2713567839196,63.573341691790965,50.897438947120435
235.17587939698493,63.530217889874805,50.60952178012529
236.08040201005025,63.485591395323006,50.31339620132516
236.98492462311557,63.439471187082034,50.008755553040274
237.8894472361809,63.39186364593556,49.695268679665574
238.79396984924625,63.34277834954255,49.372577273145865
239.69849246231158,63.2922223458859,49.04029284237907
240.6030150753769,63.24020580444337,48.697993240197974
241.50753768844223,63.18673643111501,48.34521866740467
242.41206030150755,63.13182498031228,47.981467055564714
243.31658291457288,63.07547980667873,47.6061887078485
244.2211055276382,63.017712242677085,47.21878004871123
245.12562814070353,62.95853128261665,46.818576296704315
246.03015075376885,62.897948830123475,46.40484282757573
246.93467336683418,62.83597451017641,45.9767649334094
247.8391959798995,62.77262079066094,45.53343560279501
248.74371859296483,62.707897918294464,45.07384083973271
249.64824120603015,62.64181891828968,44.59684189488591
250.55276381909547,62.57439465021904,44.10115358698395
251.4572864321608,62.50563868964744,43.585317622660476
252.36180904522615,62.43556250014684,43.0476694468673
253.26633165829148,62.364180200600416,42.48629662302011
254.1708542713568,62.291503849731164,41.8989859741597
255.07537688442213,62.217548102629856,41.28315558968838
255.97989949748745,62.14232560430689,40.63576611509513
256.88442211055275,62.06585153885376,39.95320315806865
257.7889447236181,61.988139128666035,39.2311185852818
258.6934673366834,61.90920407951213,38.464211922965625
259.59798994974875,61.82906018220732,37.64592211804255
260.5025125628141,61.74772365673424,36.767980923177646
261.4070351758794,61.665208853273654,35.81974477837702
262.31155778894475,61.5815324983977,34.787156513215685
263.21608040201005,61.49670949248329,33.65105533386548
264.1206030150754,61.41075706088131,32.384263217887785
265.0251256281407,61.323690644853215,30.946178407528514
265.92964824120605,61.23552796050699,29.271711614650062
266.83417085427135,61.146284980507204,27.24530147607679
267.7386934673367,61.05597990346098,24.62546643409765
268.643216080402,60.9646292237565,20.72140775093944
269.54773869346735,60.87225161397984,5.544986126740963
270.45226130653265,60.79137900854124,0.0
271.356783919598,60.71545541855792,0.0
272.2613065326633,60.64446870976881,0.0
273.16582914572865,60.57678606394616,0.0
274.070351758794,60.512417797453466,0.0
274.9748743718593,60.45055928623132,0.0
275.87939698492465,60.39122288636368,0.0
276.78391959798995,60.33391315632298,0.0
277.6884422110553,60.27864236607417,0.0
278.5929648241206,60.225068888207325,0.0
279.49748743718595,60.1732044458561,0.0
280.40201005025125,60.12279664642419,0.0
281.3065326633166,60.07385656606637,0.0
282.2110552763819,60.02618884404127,0.0
283.11557788944725,59.97980391328253,0.0
284.02010050251255,59.934545383445005,0.0
284.9246231155779,59.89042308054686,0.0
285.8291457286432,59.84730858141902,0.0
286.73366834170855,59.805211150341925,0.0
287.6381909547739,59.76402320277285,0.0
288.5427135678392,59.7237534867566,0.0
289.44723618090455,59.684310412792,0.0
290.35175879396985,59.6457022554248,0.0
291.2562814070352,59.6078500016775,0.0
292.1608040201005,59.57076149160271,0.0
293.06532663316585,59.53436779992535,0.0
293.96984924623115,59.49867636736965,0.0
294.8743718592965,59.46362649693874,0.0
295.7788944723618,59.42922526157712,0.0
296.68341708542715,59.395418772654175,0.0
297.58793969849245,59.36221376360769,0.0
298.4924623115578,59.32956204936956,0.0
299.3969849246231,59.29747004922979,0.0
300.30150753768845,59.265894407977406,0.0
301.2060301507538,59.23484125354249,0.0
302.1105527638191,59.204271359728544,0.0
303.01507537688445,59.174190583632395,0.0
303.91959798994975,59.14456325879083,0.0
304.8241206030151,59.115394990006486,0.0
305.7286432160804,59.08665320294322,0.0
306.63316582914575,59.05834326689937,0.0
307.53768844221105,59.03043531171887,0.0
308.4422110552764,59.002934486443216,0.0
309.3467336683417,58.97581330032993,0.0
310.25125628140705,58.9490766960476,0.0
311.15577889447235,58.92269928816903,0.0
312.0603015075377,58.89668582566498,0.0
312.964824120603,58.87101279536879,0.0
313.86934673366835,58.845684764153845,0.0
314.7738693467337,58.82067989161164,0.0
315.678391959799,58.796002573160244,0.0
316.58291457286435,58.771632469305914,0.0
317.48743718592965,58.74757381379652,0.0
318.391959798995,58.723807619186,0.0
319.2964824120603,58.70033796656851,0.0
320.20100502512565,58.6771470909008,0.0
321.10552763819095,58.65423892894867,0.0
322.0100502512563,58.63159682461371,0.0
322.9145728643216,58.609224578035466,0.0
323.81909547738695,58.587106542316405,0.0
324.72361809045225,58.565246388108584,0.0
325.6281407035176,58.54362938965596,0.0
326.5326633165829,58.52225909475132,0.0
327.43718592964825,58.50112162072879,0.0
328.3417085427136,58.48022039868634,0.0
329.2462311557789,58.45954231961129,0.0
330.15075376884425,58.43909070364916,0.0
331.05527638190955,58.41885315345231,0.0
331.9597989949749,58.39883288357104,0.0
332.8643216080402,58.37901815280379,0.0
333.76884422110555,58.35941207511075,0.0
334.67336683417085,58.34000351555844,0.0
335.5778894472362,58.32079549219968,0.0
336.4824120603015,58.30177743142899,0.0
337.38693467336685,58.28295225977844,0.0
338.29145728643215,58.264309924368604,0.0
339.1959798994975,58.24585326432549,0.0
340.1005025125628,58.2275727107177,0.0
341.00502512562815,58.20947101912934,0.0
341.9095477386935,58.19153907118111,0.0
342.8140703517588,58.17377954254821,0.0
343.71859296482415,58.15618373500772,0.0
344.62311557788945,58.138754247745446,0.0
345.5276381909548,58.12148277496837,0.0
346.4321608040201,58.10437184259488,0.0
347.33668341708545,58.08741351191682,0.0
348.24120603015075,58.07061023862413,0.0
349.1457286432161,58.05395442787876,0.0
350.0502512562814,58.03744846801128,0.0
350.95477386934675,58.02108508674937,0.0
351.85929648241205,58.00486660777557,0.0
352.7638190954774,57.988786061796205,0.0
353.6683417085427,57.972845710410276,0.0
354.57286432160805,57.957038869263044,0.0
355.4773869346734,57.94136774029775,0.0
356.3819095477387,57.925825907455994,0.0
357.28643216080405,57.91041551532554,0.0
358.19095477386935,57.89513040076604,0.0
359.0954773869347,57.879972653191054,0.0
